arxiv_id_clean,title,subfield_kw,release_month,release_year,upvotes,citation_count,influential_citations,age_months,attention_resid_pct,impact_resid_pct,label,max_prior_papers_true_w99,max_years_active,tierB_resolved,max_hindex,last_author_hindex,n_authors,has_github,num_comments,citation_repaired,ai_keywords
2502.06867,Forbidden Science: Dual-Use AI Challenge Benchmark and Scientific Refusal Tests,Reasoning/RL,2025-02,2025,1,1.0,1.0,15.99868593955322,0.00520098730606488,0.02609308885754584,neutral,72.0,7.0,True,13.0,4.0,2.0,0,2,0,large language models; safety benchmarks; open-source dataset; testing framework; safety mechanisms; controlled substance queries; Claude-3.5-sonnet; Mistral; GPT-3.5-turbo; Grok-2; response consistency; safety restrictions; over-censorship; chain-of-thought analysis; safety vulnerabilities
2502.06872,Towards Trustworthy Retrieval Augmented Generation for Large Language Models: A Survey,RAG/Retrieval,2025-02,2025,8,47.0,2.0,15.99868593955322,0.29901269393511987,0.8380641748942173,underrated,90.0,10.0,True,41.0,28.0,20.0,1,2,0,Retrieval-Augmented Generation; RAG; Artificial Intelligence-Generated Content; AIGC; context retrieval; content generation; hallucinations; robustness issues; privacy concerns; adversarial attacks; accountability issues
2502.06884,Learning Conformal Abstention Policies for Adaptive Risk Management in Large Language and Vision-Language Models,Multimodal,2025-02,2025,2,14.0,1.0,15.99868593955322,0.017718617771509168,0.3534026798307475,neutral,12.0,2.0,True,8.0,6.0,6.0,1,2,0,Large Language Models; Vision-Language Models; uncertainty quantification; conformal prediction; reinforcement learning; adaptive actions; prediction set size; accuracy; coverage; informativeness; Least Ambiguous Classifiers; Adaptive Prediction Sets; AUROC; AUARC; calibration error
2502.07316,CodeI/O: Condensing Reasoning Patterns via Code Input-Output Prediction,Reasoning/RL,2025-02,2025,50,49.0,9.0,15.900131406044675,0.8819640338504936,0.741361071932299,neutral,5.0,13.0,True,27.0,5.0,6.0,1,3,0,CodeI/O; Chain-of-Thought; logic flow planning; state-space searching; decision tree traversal; modular decomposition; CoT rationales; multi-turn revision; CodeI/O++
2502.07346,BenchMAX: A Comprehensive Multilingual Evaluation Suite for Large Language Models,Reasoning/RL,2025-02,2025,53,16.0,1.0,15.900131406044675,0.8921897038081805,0.4116713681241185,neutral,5.0,2.0,True,9.0,7.0,7.0,1,2,0,multilingual benchmarks; large language models (LLMs); instruction following; reasoning; long context understanding; code generation; BenchMAX; native-speaking annotators; machine translation; translation challenge; multilingual evaluation platform
2502.07374,"LLMs Can Easily Learn to Reason from Demonstrations Structure, not content, is what matters!",Reasoning/RL,2025-02,2025,40,131.0,9.0,15.900131406044675,0.8331276445698167,0.9149330042313117,neutral,6.0,2.0,True,19.0,17.0,12.0,0,2,0,Large reasoning models; long chain-of-thoughts; Large Language model; data-efficient supervised fine-tuning; parameter-efficient low-rank adaptation; Qwen2.5-32B-Instruct model; AIME 2024; LiveCodeBench; Sky-T1-32B-Preview model
2502.07445,Forget What You Know about LLMs Evaluations - LLMs are Like a Chameleon,Benchmark/Eval,2025-02,2025,11,14.0,0.0,15.900131406044675,0.5097849083215797,0.5434590973201693,neutral,13.0,4.0,True,66.0,7.0,5.0,1,3,0,Chameleon Benchmark Overfit Detector; C-BOD; parametric transformation; semantic content; MMLU benchmark; large language models; LLMs; performance degradation; statistically significant differences; baseline accuracy; prompt patterns; resilience; generalization
2502.07490,Mask-Enhanced Autoregressive Prediction: Pay Less Attention to Learn More,RAG/Retrieval,2025-02,2025,10,2.0,1.0,15.900131406044675,0.3869005641748942,0.10701692524682652,neutral,41.0,6.0,True,25.0,3.0,7.0,0,2,0,Mask-Enhanced Autoregressive Prediction; Masked Language Modeling; Next-Token Prediction; decoder-only Transformer; bidirectional attention; encoder-decoder architectures; key information retrieval; long-context reasoning; commonsense reasoning; supervised fine-tuning; lost-in-the-middle scenarios; attention scores
2502.07508,Enhance-A-Video: Better Generated Video for Free,Vision/Image-Gen,2025-02,2025,21,9.0,1.0,15.900131406044675,0.6780677009873061,0.32894040902679833,overrated,4.0,2.0,True,22.0,8.0,8.0,1,3,0,DiT-based video generation; cross-frame correlations; non-diagonal temporal attention; Enhance-A-Video
2502.07527,NatureLM: Deciphering the Language of Nature for Scientific Discovery,LLM-core,2025-02,2025,20,28.0,4.0,15.900131406044675,0.7264633286318759,0.7532616361071932,neutral,42.0,5.0,True,27.0,9.0,46.0,0,2,0,nature language model; sequence-based science foundation model; small molecules; proteins; RNA; materials; cross-domain generation; SMILES-to-IUPAC translation; retrosynthesis; ADMET optimization; drug discovery; novel material design; therapeutic proteins; nucleotides
2502.07531,"VidCRAFT3: Camera, Object, and Lighting Control for Image-to-Video Generation",Benchmark/Eval,2025-02,2025,12,25.0,0.0,15.900131406044675,0.5448695345557123,0.7098906911142454,neutral,12.0,7.0,True,9.0,3.0,7.0,0,3,0,Spatial Triple-Attention Transformer; VideoLightingDirection (VLD) dataset; control granularity; visual coherence
2502.07563,LASP-2: Rethinking Sequence Parallelism for Linear Attention and Its Hybrid,LLM-core,2025-02,2025,23,8.0,0.0,15.900131406044675,0.7706276445698167,0.39836036671368125,neutral,11.0,2.0,True,18.0,6.0,5.0,1,2,0,linear attention; sequence parallelism; AllGather; communication parallelism; computation parallelism; LASP; LASP-2; LASP-2H; Linear-Llama3; Llama3
2502.07586,We Can't Understand AI Using our Existing Vocabulary,LLM-core,2025-02,2025,11,21.0,1.0,15.900131406044675,0.5048483779971791,0.6783321579689704,neutral,3.0,2.0,True,20.0,6.0,3.0,0,4,0,neologisms; interpretability; communication problem; human-machine language; LLM; length neologism; diversity neologism
2502.07599,DPO-Shift: Shifting the Distribution of Direct Preference Optimization,Reasoning/RL,2025-02,2025,15,8.0,2.0,15.900131406044675,0.49506346967559944,0.22946050775740479,neutral,3.0,2.0,True,5.0,2.0,5.0,1,2,0,Direct Preference Optimization; DPO; likelihood displacement; chosen probability; reward margin; MT-Bench
2502.07617,Scaling Pre-training to One Hundred Billion Data for Vision Language Models,Multimodal,2025-02,2025,29,21.0,0.0,15.900131406044675,0.7358074753173484,0.47778561354019744,neutral,8.0,4.0,True,22.0,10.0,6.0,0,4,0,vision-language models; pre-training; COCO Captions; cultural diversity; low-resource languages; quality filters; CLIP; multimodal systems
2502.07640,Goedel-Prover: A Frontier Model for Open-Source Automated Theorem Proving,Benchmark/Eval,2025-02,2025,10,114.0,20.0,15.900131406044675,0.4722320169252468,0.9514280677009873,neutral,1.0,0.0,True,10.0,3.0,11.0,1,2,0,large language model; LLM; formal proof generation; statement formalizers; formal language; Lean 4; formal proofs; miniF2F benchmark; PutnamBench; Lean Workbook problems
2502.07701,Magic 1-For-1: Generating One Minute Video Clips within One Minute,Vision/Image-Gen,2025-02,2025,37,9.0,0.0,15.900131406044675,0.846262341325811,0.32894040902679833,overrated,8.0,2.0,True,15.0,7.0,10.0,0,4,0,diffusion step distillation; text-to-image generation; image-to-video generation; multi-modal prior condition injection; adversarial step distillation; parameter sparsification; test time sliding window
2502.07737,Next Block Prediction: Video Generation via Semi-Autoregressive Modeling,Vision/Image-Gen,2025-02,2025,9,26.0,0.0,15.900131406044675,0.33656558533145275,0.6420133991537377,neutral,26.0,19.0,True,29.0,10.0,4.0,1,2,0,Next-Token Prediction; autoregressive; semi-autoregressive; Next-Block Prediction; bidirectional attention; FVD; UCF101; K600; video generation
2502.07776,Auditing Prompt Caching in Language Model APIs,LLM-core,2025-02,2025,5,18.0,2.0,15.900131406044675,0.20116361071932298,0.636459802538787,neutral,16.0,5.0,True,14.0,14.0,5.0,1,3,0,prompt caching; LLM API providers; statistical audits; side-channel timing attacks; Transformer; decoder-only model
2502.07780,DarwinLM: Evolutionary Structured Pruning of Large Language Models,Efficiency/Systems,2025-02,2025,18,13.0,1.0,15.900131406044675,0.6446579689703809,0.5210684062059239,neutral,238.0,18.0,True,43.0,43.0,5.0,1,7,0,structured pruning; non-uniform model compression; training-aware; evolutionary search; multistep training; post-compression training; large language models; LLaMa-2-7B; LLaMa-3.1-8B; Qwen-2.5-14B-Instruct; ShearedLlama
2502.07785,Pippo: High-Resolution Multi-View Humans from a Single Image,Vision/Image-Gen,2025-02,2025,10,20.0,1.0,15.900131406044675,0.38311001410437234,0.563910437235543,neutral,21.0,6.0,True,13.0,4.0,9.0,1,2,0,generative model; diffusion transformer; denoising; multi-view; camera parameters; pre-training; studio captured; shallow MLP; low-resolution; high-resolution; pixel-aligned controls; Spatial anchor; Plucker rays; 3D consistent generations; attention biasing; 3D consistency metric
2502.07856,MRS: A Fast Sampler for Mean Reverting Diffusion based on ODE and SDE Solvers,Vision/Image-Gen,2025-02,2025,5,6.0,1.0,15.900131406044675,0.14580394922425952,0.2321932299012694,neutral,29.0,9.0,True,12.0,12.0,6.0,1,2,0,diffusion models; controllable generation; score function; Mean Reverting (MR) Diffusion; stochastic differential equation (SDE); image conditions; sampling NFEs (number of function evaluations); reverse-time SDE; probability flow ordinary differential equation (PF-ODE); semi-analytical solutions; neural network; noise prediction; data prediction; velocity prediction; image restoration tasks
2502.07864,TransMLA: Multi-head Latent Attention Is All You Need,Efficiency/Systems,2025-02,2025,69,25.0,3.0,15.900131406044675,0.9535437235543018,0.7078631875881524,neutral,9.0,2.0,True,6.0,6.0,6.0,1,9,0,Multi-head Latent Attention; MLA; low-rank matrices; KV layers; latent KV states; up-projection matrix; Group Query Attention; GQA; TransMLA; pre-trained models; LLaMA; Qwen; Mixtral; expressiveness; KV cache overhead; inference acceleration; distillation
2502.07870,TextAtlas5M: A Large-scale Dataset for Dense Text Image Generation,Vision/Image-Gen,2025-02,2025,45,21.0,1.0,15.900131406044675,0.8875176304654443,0.5788081805359662,neutral,6.0,2.0,True,40.0,4.0,12.0,1,2,0,text-conditioned image generation; TextAtlas5M; TextAtlasEval; long-form text; GPT4o; DallE-3; generative models
2502.07985,MetaSC: Test-Time Safety Specification Optimization for Language Models,LLM-core,2025-02,2025,3,3.0,0.0,15.900131406044675,0.09167842031029619,0.1808885754583921,neutral,29.0,9.0,True,11.0,11.0,1.0,1,2,0,language model; self-critique methods; meta-critique mechanism; safety prompts; specifications; critique; revision process; adversarial jailbreak requests; moral harm; honest responses; safety scores; fixed system prompts; static self-critique defenses
2502.08047,WorldGUI: Dynamic Testing for Comprehensive Desktop GUI Automation,Benchmark/Eval,2025-02,2025,28,20.0,0.0,15.867279894875164,0.8268688293370945,0.6495944992947814,neutral,27.0,4.0,True,17.0,17.0,5.0,1,4,0,GUI element grounding; GUI benchmark; dynamic GUI automation; critique mechanism; GUI-Thinker
2502.08127,Fino1: On the Transferability of Reasoning Enhanced LLMs to Finance,Reasoning/RL,2025-02,2025,59,18.0,1.0,15.867279894875164,0.9109220733427362,0.4448166431593794,neutral,6.0,1.0,True,17.0,6.0,9.0,1,5,0,large language models; financial reasoning; CoT fine-tuning; reinforcement learning; domain-specific reasoning paths; multi-table reasoning; long-context processing
2502.08130,Selective Self-to-Supervised Fine-Tuning for Generalization in Large Language Models,Reasoning/RL,2025-02,2025,9,8.0,0.0,15.867279894875164,0.2771509167842031,0.22981311706629054,neutral,6.0,20.0,True,13.0,4.0,6.0,0,2,0,Fine-Tuning; Large Language Models (LLMs); overfitting; Selective Self-to-Supervised Fine-Tuning (S3FT); standard supervised fine-tuning (SFT); generalization; mathematical reasoning; Python programming; reading comprehension; MMLU; TruthfulQA
2502.08168,SARChat-Bench-2M: A Multi-Task Vision-Language Benchmark for SAR Image Interpretation,Multimodal,2025-02,2025,12,11.0,0.0,15.867279894875164,0.39086741889985893,0.2908145275035261,neutral,2.0,6.0,True,6.0,1.0,6.0,1,4,0,multimodal dialogue; SAR images; visual-language models; image-text pairs; target annotations; visual understanding; object detection; multimodal datasets; remote sensing; dialogue benchmark
2502.08213,LLM Modules: Knowledge Transfer from a Large to a Small Model using Enhanced Cross-Attention,Benchmark/Eval,2025-02,2025,5,1.0,0.0,15.867279894875164,0.20398448519040902,0.06329337094499295,neutral,0.0,,True,1.0,1.0,1.0,0,2,0,LLM Modules; Enhanced Cross-Attention; Qwen2-1.5B; GPT-Neo-125M; Bespoke-Stratos-17k dataset
2502.08235,The Danger of Overthinking: Examining the Reasoning-Action Dilemma in Agentic Tasks,Reasoning/RL,2025-02,2025,59,140.0,6.0,15.867279894875164,0.9109220733427362,0.9220733427362482,neutral,3.0,5.0,True,25.0,2.0,16.0,1,2,0,Large Reasoning Models; LRM; overthinking; environmental interaction; Analysis Paralysis; Rogue Actions; Premature Disengagement; reasoning models; computational costs; native function-calling capabilities; selective reinforcement learning
2502.08441,Better Embeddings with Coupled Adam,Benchmark/Eval,2025-02,2025,2,4.0,0.0,15.867279894875164,0.045839210155148094,0.2178244005641749,neutral,1.0,2.0,True,3.0,3.0,2.0,1,3,0,LLMs; anisotropy; Adam; second moment; Coupled Adam; embeddings; upstream performance; downstream performance
2502.08468,mmE5: Improving Multimodal Multilingual Embeddings via High-quality Synthetic Data,Multimodal,2025-02,2025,16,42.0,5.0,15.867279894875164,0.5102256699576869,0.6869710860366713,neutral,63.0,16.0,True,29.0,14.0,7.0,1,2,0,multimodal embedding models; labeled multimodal data; data synthesis; deep thinking process; multimodal large language model; MMEB Benchmark; XTD benchmark
2502.08524,LLM Pretraining with Continuous Concepts,Efficiency/Systems,2025-02,2025,30,26.0,1.0,15.867279894875164,0.8072990126939351,0.7186177715091678,neutral,20.0,5.0,True,21.0,11.0,10.0,1,5,0,Continuous Concept Mixing; CoCoMix; sparse autoencoder; next token prediction; knowledge distillation; pause tokens; concept learning; interleaving; interpretability; steerability
2502.08590,Light-A-Video: Training-free Video Relighting via Progressive Light Fusion,LLM-core,2025-02,2025,43,33.0,10.0,15.867279894875164,0.911583215796897,0.7900211565585331,neutral,8.0,6.0,True,36.0,3.0,13.0,1,2,0,Consistent Light Attention; CLA; Progressive Light Fusion; PLF; image relighting models; self-attention layers; light transport independence; linear blending
2502.08606,Distillation Scaling Laws,Efficiency/Systems,2025-02,2025,48,45.0,1.0,15.867279894875164,0.9077926657263752,0.8355077574047954,neutral,21.0,13.0,True,14.0,7.0,6.0,0,4,0,distillation scaling law; distilled model; compute budget; student model; teacher model; compute optimal distillation; supervised pretraining; large scale study
2502.08639,CineMaster: A 3D-Aware and Controllable Framework for Cinematic Text-to-Video Generation,Vision/Image-Gen,2025-02,2025,43,62.0,0.0,15.867279894875164,0.8791872355430184,0.8415902679830748,neutral,17.0,3.0,True,26.0,17.0,10.0,0,2,0,3D-aware; text-to-video generation; interactive workflow; bounding boxes; camera movements; conditional signals; depth maps; camera trajectories; object class labels; text-to-video diffusion model; automated data annotation pipeline; 3D bounding boxes
2502.08680,Mathematical Reasoning in Large Language Models: Assessing Logical and Arithmetic Errors across Wide Numerical Ranges,Reasoning/RL,2025-02,2025,11,20.0,0.0,15.867279894875164,0.3600141043723554,0.4784026798307475,neutral,0.0,0.0,True,3.0,3.0,3.0,1,2,0,GSM-Ranges; GSM8K; numerical values; robustness; numerical scales; grading methodology; logical errors; non-logical errors; reasoning processes; out-of-distribution; numerical generalization; word problems
2502.08690,Skrr: Skip and Re-use Text Encoder Layers for Memory Efficient Text-to-Image Generation,Vision/Image-Gen,2025-02,2025,43,5.0,0.0,15.867279894875164,0.8791872355430184,0.19552186177715092,overrated,5.0,7.0,True,5.0,3.0,4.0,0,2,0,large-scale text encoders; text-to-image (T2I) diffusion models; denoising modules; text embeddings; floating-point operations (FLOPs); Skip and Re-use layers (Skrr); transformer blocks; pruning strategy; sparsity levels; FID; CLIP; DreamSim; GenEval scores
